New Generation  10
New Grid
3 1 b
4 1 b
4 2 b
2 3 b
1 4 b
4 4 <
*******
4 4  
3 4 <
*******
3 4 ^
*******
3 4  
3 3 ^
*******
3 3 >
*******
3 3  
4 3 >
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
4 3 ^
*******
